seq_id	class	Organism	Kingdom	Sequence_length	SP cleavage	N-term transmembrane	hydro_max	hydro_mean	charge_max	charge_mean	alpha_max	alpha_mean	trans_max	trans_mean	size_max	size_mean	comp_G	comp_A	comp_V	comp_L	comp_I	comp_M	comp_F	comp_W	comp_Y	comp_S	comp_T	comp_C	comp_N	comp_Q	comp_H	comp_D	comp_E	comp_K	comp_R	Prediction
P23255	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1407		False	3.46	-0.05200000000000004	0.4	0.15333333333333332	1.266	1.0184	1.512	-0.37226666666666675	20.274	15.2146	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.0	0.22727272727272727	0.09090909090909091	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	1
P23276	0	Homo sapiens	Metazoa	732		True	3.6799999999999997	-0.2373333333333334	0.4	0.09777777777777777	1.282	0.9818444444444443	1.592	-0.4560444444444445	20.440000000000005	14.298844444444445	0.22727272727272727	0.045454545454545456	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.045454545454545456	0.0	0.0	0.09090909090909091	0.0	0.045454545454545456	0.22727272727272727	0.0	0.09090909090909091	0
P23490	0	Homo sapiens	Metazoa	312		False	1.46	-0.3642222222222222	0.4	0.04	1.046	0.6844	0.42600000000000005	-0.31833333333333336	16.798000000000002	8.076133333333335	0.09090909090909091	0.0	0.09090909090909091	0.0	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.0	0.13636363636363635	0.0	0.045454545454545456	0.0	0.13636363636363635	0.0	0
P23511	0	Homo sapiens	Metazoa	347		False	2.2399999999999998	-0.17711111111111114	0.0	0.0	1.304	0.9757333333333333	0.86	-0.2927555555555556	19.048000000000002	13.800977777777778	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.0	0.0	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.0	0.09090909090909091	0.18181818181818182	0.0	0.0	0.09090909090909091	0.0	0.0	0
P23542	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	418		False	2.5	-0.29755555555555563	0.4	0.12222222222222222	1.3439999999999999	0.9617777777777776	1.066	-0.37422222222222223	19.342000000000002	14.252333333333336	0.045454545454545456	0.09090909090909091	0.0	0.18181818181818182	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0
P23772	0	Mus musculus	Metazoa	443		False	2.3600000000000003	-0.7693333333333334	0.6	0.1622222222222222	1.254	0.9116444444444443	0.9960000000000001	-0.6042888888888889	19.398	13.911733333333334	0.045454545454545456	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0
P23804	0	Mus musculus	Metazoa	489		False	3.0	-0.19133333333333336	0.4	0.1	1.2639999999999998	0.9805333333333334	1.504	-0.32320000000000004	20.406	14.762133333333336	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.0	0.0	0.0	0.22727272727272727	0.13636363636363635	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.0	0
P24792	1	Cucurbita maxima	Viridiplantae	579	30		3.54	0.15933333333333333	0.6	0.09555555555555555	1.264	0.993311111111111	1.6620000000000001	-0.13573333333333332	20.76	14.855622222222221	0.09090909090909091	0.045454545454545456	0.0	0.22727272727272727	0.09090909090909091	0.09090909090909091	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0
P24846	0	Triticum aestivum	Viridiplantae	388		False	2.7600000000000002	-0.6411111111111111	0.6	0.1822222222222222	1.2899999999999998	0.8983333333333333	0.8119999999999999	-0.5924222222222222	16.844	13.496133333333335	0.0	0.045454545454545456	0.0	0.09090909090909091	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.0	0.045454545454545456	0.13636363636363635	0.0	0.0	0.0	0.13636363636363635	0
P24867	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279		False	2.54	-0.0526666666666667	0.6	0.15111111111111108	1.218	0.9357555555555556	1.244	-0.2473555555555555	19.942	15.410666666666668	0.0	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.13636363636363635	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.0	0
P24929	0	Nicotiana tabacum	Viridiplantae	186		False	2.0	-0.1806666666666667	0.8	0.15555555555555556	1.366	1.0092222222222222	0.55	-0.3904888888888889	19.194	14.687955555555554	0.0	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.3181818181818182	0.22727272727272727	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0
P25087	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383		False	2.1	-1.2657777777777777	0.6	0.1844444444444444	1.324	1.0037111111111112	0.978	-0.8566222222222221	18.43	13.995444444444443	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.0	0.0	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.13636363636363635	0
P25116	1	Homo sapiens	Metazoa	425	21		3.4799999999999995	-0.5791111111111112	0.6	0.15333333333333335	1.3399999999999999	0.9903111111111111	1.4600000000000002	-0.6023777777777778	20.01	14.438844444444443	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.2727272727272727	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0
P25451	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	205		False	3.3200000000000003	0.001555555555555525	0.4	0.12222222222222222	1.316	0.9848444444444444	1.334	-0.25737777777777776	18.458	14.532444444444442	0.13636363636363635	0.09090909090909091	0.13636363636363635	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.09090909090909091	0.0	0.045454545454545456	0.0	0
P25502	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	979		False	2.3	-0.9873333333333332	0.8	0.2	1.204	0.9455333333333333	0.808	-0.8038222222222221	19.192	14.167755555555555	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.0	0.045454545454545456	0.18181818181818182	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0
P25569	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	745		False	2.8400000000000003	-0.2808888888888889	0.4	0.12000000000000001	1.25	0.9792222222222223	1.178	-0.3260222222222222	19.622000000000003	14.841444444444445	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.13636363636363635	0.13636363636363635	0.0	0.13636363636363635	0.0	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0
P25573	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	417		True	2.28	-0.4755555555555555	0.6	0.15555555555555556	1.194	0.9220444444444446	1.194	-0.47011111111111115	19.624000000000002	14.58808888888889	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.13636363636363635	0.18181818181818182	0.0	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.13636363636363635	0.0	0.0	0.0	0
P25583	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	335		False	1.2999999999999998	-1.296	0.6	0.2	1.276	0.9460444444444444	0.626	-0.826622222222222	18.552	14.215577777777778	0.0	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.13636363636363635	0.13636363636363635	0.09090909090909091	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0
P25615	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	582		False	4.24	-0.22333333333333338	0.4	0.13111111111111112	1.23	1.0054666666666665	1.736	-0.4252666666666667	21.468	14.683177777777777	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.0	0.045454545454545456	0.22727272727272727	0.0	0.0	0.13636363636363635	0.045454545454545456	0.0	0.13636363636363635	0.0	0.0	0.0	0.0	0.13636363636363635	0.0	0
P25626	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	169		False	2.5200000000000005	-0.4046666666666667	0.6	0.19777777777777783	1.24	0.9724888888888887	0.7979999999999999	-0.45131111111111105	20.078	14.861133333333335	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.0	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.045454545454545456	0.13636363636363635	0
P25646	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	442		False	1.6999999999999997	-0.3882222222222223	0.4	0.12888888888888891	1.224	0.9455111111111112	0.618	-0.39173333333333343	18.318	13.732866666666668	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.18181818181818182	0.0	0.045454545454545456	0.0	0.0	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0
P25705	0	Homo sapiens	Metazoa	553		False	2.7600000000000002	0.07444444444444441	0.4	0.1533333333333333	1.276	1.0135555555555555	0.906	-0.26688888888888884	18.064	13.943999999999997	0.045454545454545456	0.22727272727272727	0.22727272727272727	0.13636363636363635	0.0	0.045454545454545456	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0
P26010	1	Homo sapiens	Metazoa	798	19		3.96	-0.08133333333333333	0.6	0.1288888888888889	1.3719999999999999	1.0087111111111111	1.748	-0.39633333333333326	21.468	14.147555555555558	0.045454545454545456	0.045454545454545456	0.18181818181818182	0.3181818181818182	0.0	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0
P26732	1	Bombyx mori	Metazoa	92	19		3.54	0.04977777777777774	0.6	0.10666666666666669	1.316	1.0071777777777777	1.562	-0.2703111111111111	19.524	14.574155555555555	0.0	0.13636363636363635	0.045454545454545456	0.22727272727272727	0.045454545454545456	0.13636363636363635	0.0	0.045454545454545456	0.0	0.045454545454545456	0.13636363636363635	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.0	0
P27275	1	Amaranthus caudatus	Viridiplantae	86	25		4.24	0.18093023255813953	0.4	0.11627906976744184	1.3800000000000001	0.9611395348837211	1.736	-0.24523255813953485	21.468	13.369837209302329	0.0	0.09090909090909091	0.22727272727272727	0.045454545454545456	0.09090909090909091	0.2727272727272727	0.045454545454545456	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0
P27731	1	Gallus gallus	Metazoa	150	20		3.6799999999999997	0.27399999999999997	0.6	0.1088888888888889	1.266	1.0396222222222222	1.654	-0.19144444444444442	21.113999999999997	14.626333333333335	0.045454545454545456	0.18181818181818182	0.09090909090909091	0.22727272727272727	0.0	0.045454545454545456	0.13636363636363635	0.0	0.0	0.09090909090909091	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0
P27895	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1000		False	2.8	-0.7055555555555556	0.6	0.11777777777777777	1.214	0.9247777777777778	0.9899999999999999	-0.6340666666666667	19.82	13.5846	0.09090909090909091	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.18181818181818182	0.045454545454545456	0.0	0.22727272727272727	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0
P28005	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	173		False	2.4200000000000004	-0.15355555555555558	0.6	0.16444444444444445	1.202	0.9693333333333334	0.8420000000000002	-0.3385111111111111	19.514	14.755888888888888	0.0	0.0	0.09090909090909091	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0
P28039	1	Homo sapiens	Metazoa	575	23		3.7800000000000002	0.3128888888888889	0.4	0.08444444444444445	1.272	0.9772666666666666	1.7260000000000002	-0.12575555555555554	21.080000000000002	15.182266666666667	0.0	0.045454545454545456	0.045454545454545456	0.2727272727272727	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.18181818181818182	0.045454545454545456	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.0	0
P28070	0	Homo sapiens	Metazoa	264		False	3.3	0.045111111111111095	0.4	0.09555555555555555	1.3439999999999999	0.9326	1.13	-0.17395555555555556	17.592	13.50157777777778	0.22727272727272727	0.13636363636363635	0.0	0.09090909090909091	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0
P28319	1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	239	20		2.88	-0.11911111111111108	0.4	0.08444444444444445	1.332	0.9947555555555556	1.15	-0.3854000000000001	17.7	13.658044444444444	0.0	0.22727272727272727	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.0	0.0	0.13636363636363635	0.045454545454545456	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.09090909090909091	0.0	0
P28320	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278		False	1.86	-0.824888888888889	0.6	0.24888888888888888	1.362	1.0037777777777777	0.562	-0.6250444444444445	18.176	14.866333333333332	0.0	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.13636363636363635	0.045454545454545456	0.0	0.0	0.09090909090909091	0.0	0.0	0.045454545454545456	0.13636363636363635	0.13636363636363635	0.045454545454545456	0
P28321	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	313		False	2.62	-0.4748888888888889	0.4	0.12000000000000001	1.206	0.9382	1.126	-0.3942	20.01	14.196155555555556	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.0	0.13636363636363635	0.0	0.09090909090909091	0.0	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0
P28825	1	Mus musculus	Metazoa	747	20		3.02	0.10800000000000001	0.4	0.1111111111111111	1.268	1.0054888888888889	1.38	-0.22404444444444443	19.824	14.95282222222222	0.0	0.18181818181818182	0.045454545454545456	0.18181818181818182	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.13636363636363635	0.0	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.0	0
P29241	1	Aplysia californica	Metazoa	282	24		3.5	0.19688888888888886	0.4	0.1111111111111111	1.2120000000000002	0.9829333333333332	1.2319999999999998	-0.2810888888888889	18.842000000000002	15.103088888888891	0.0	0.13636363636363635	0.13636363636363635	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.0	0.0	0.0	0.18181818181818182	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
P29344	0	Spinacia oleracea	Viridiplantae	411		False	2.78	-0.4942222222222223	0.6	0.15333333333333335	1.2559999999999998	0.9872444444444445	0.9479999999999998	-0.5607333333333334	18.552	14.154822222222224	0.09090909090909091	0.13636363636363635	0.0	0.22727272727272727	0.0	0.045454545454545456	0.0	0.0	0.0	0.13636363636363635	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.045454545454545456	0
P29539	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1916		False	1.16	-1.2473333333333336	0.8	0.2088888888888889	1.1960000000000002	0.9410666666666666	0.404	-0.8803777777777776	17.233999999999998	13.92208888888889	0.0	0.0	0.0	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.0	0.0	0.09090909090909091	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.18181818181818182	0.0	0.18181818181818182	0.09090909090909091	0
P29617	0	Drosophila melanogaster	Metazoa	1703		False	1.94	-1.4404444444444446	0.8	0.08888888888888889	1.3279999999999998	0.963	0.6900000000000001	-0.9839111111111112	18.580000000000002	13.028666666666668	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.0	0.09090909090909091	0.13636363636363635	0.0	0.045454545454545456	0.09090909090909091	0.0	0.0	0.09090909090909091	0.18181818181818182	0.0	0.0	0
P29794	1	Canis lupus familiaris	Metazoa	180	20		3.38	-0.9411111111111111	0.6	0.14666666666666667	1.2120000000000002	0.9904888888888888	1.57	-0.6720666666666666	20.568	14.488822222222224	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0
P29965	0	Homo sapiens	Metazoa	261		True	2.9200000000000004	-0.05355555555555557	0.6	0.13111111111111107	1.254	1.019888888888889	1.36	-0.26559999999999995	19.988	15.19291111111111	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.0	0.0	0.045454545454545456	0.13636363636363635	0.13636363636363635	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0
P30307	0	Homo sapiens	Metazoa	473		False	2.34	-0.3446666666666667	0.4	0.1	1.224	0.9221777777777778	1.1320000000000001	-0.4532666666666667	19.683999999999997	13.536377777777776	0.13636363636363635	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.0	0.0	0.3181818181818182	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.13636363636363635	0.0	0.09090909090909091	0
P30429	0	Caenorhabditis elegans	Metazoa	549		False	2.0799999999999996	-0.4202222222222222	0.6	0.15555555555555556	1.2559999999999998	1.023777777777778	0.796	-0.5099777777777778	18.982	14.883511111111112	0.0	0.09090909090909091	0.0	0.13636363636363635	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.0	0.0	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.0	0.09090909090909091	0
P30551	0	Rattus norvegicus	Metazoa	444		True	3.8800000000000003	0.13422222222222224	0.6	0.09555555555555555	1.206	0.9860666666666668	1.786	-0.19017777777777778	21.08	15.309311111111112	0.0	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.0	0.09090909090909091	0.0	0.0	0.0	0.22727272727272727	0.0	0.0	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.0	0.09090909090909091	0
P30605	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	584		True	2.9799999999999995	-0.6095555555555556	0.6	0.1088888888888889	1.2200000000000002	0.9644222222222223	1.358	-0.662	19.954	13.996333333333332	0.13636363636363635	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.0	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.0	0
P30706	0	Pisum sativum	Viridiplantae	457		False	2.2600000000000002	-0.15244444444444444	0.8	0.16666666666666666	1.21	0.937888888888889	1.15	-0.28304444444444443	18.604	14.045355555555556	0.0	0.09090909090909091	0.0	0.0	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.13636363636363635	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0
P30793	0	Homo sapiens	Metazoa	250		False	2.1	-1.3093333333333335	0.4	0.1622222222222222	1.2559999999999998	0.9452222222222223	0.9099999999999999	-1.0470222222222223	16.627999999999997	12.56171111111111	0.13636363636363635	0.13636363636363635	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.13636363636363635	0
P30968	0	Homo sapiens	Metazoa	328		True	3.4	-0.06777777777777778	0.6	0.15555555555555556	1.248	1.0103333333333333	1.6320000000000001	-0.165	20.759999999999998	15.267999999999999	0.0	0.13636363636363635	0.0	0.0	0.09090909090909091	0.045454545454545456	0.0	0.0	0.0	0.18181818181818182	0.0	0.045454545454545456	0.22727272727272727	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0
P31096	1	Bos taurus	Metazoa	278	16		3.5	-0.7320000000000001	0.2	0.08444444444444445	1.3	0.9630666666666667	1.16	-0.7217333333333332	19.172	13.993533333333335	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.13636363636363635	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0
P31111	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	875		False	1.8000000000000003	-0.7739999999999999	0.8	0.13333333333333333	1.284	0.9467333333333333	0.868	-0.7147999999999999	17.962	13.55717777777778	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.18181818181818182	0.0	0.0	0.13636363636363635	0.0	0.0	0.09090909090909091	0.0	0.0	0.045454545454545456	0.0	0.09090909090909091	0.09090909090909091	0
P31115	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	442		False	1.26	-1.0675555555555556	0.8	0.2711111111111111	1.264	1.0272	0.514	-0.7738666666666665	18.586000000000002	14.590755555555555	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.045454545454545456	0.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0
P31419	1	Manduca sexta	Metazoa	161	20		3.9799999999999995	0.1568888888888888	0.6	0.14222222222222222	1.3619999999999999	1.0680444444444444	1.6940000000000002	-0.30271111111111104	21.216	15.341155555555558	0.045454545454545456	0.045454545454545456	0.2727272727272727	0.09090909090909091	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0
P31723	1	Penicillium citrinum	Fungi	511	35		2.96	-0.30600000000000005	0.4	0.11777777777777776	1.314	0.9940666666666668	1.278	-0.39299999999999996	19.048	13.853599999999998	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.22727272727272727	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.13636363636363635	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0
P31942	0	Homo sapiens	Metazoa	346		False	2.16	-0.427111111111111	0.8	0.15111111111111108	1.3359999999999999	0.9917333333333334	0.9099999999999999	-0.47815555555555556	19.404000000000003	14.060599999999999	0.13636363636363635	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.09090909090909091	0.0	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.0	0.045454545454545456	0.13636363636363635	0.0	0.045454545454545456	0.09090909090909091	0
P31949	0	Homo sapiens	Metazoa	105		False	3.4199999999999995	-0.31777777777777777	0.6	0.10888888888888888	1.3379999999999999	1.0090000000000001	1.396	-0.4066888888888889	19.363999999999997	14.33031111111111	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.0	0.0	0.13636363636363635	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0.13636363636363635	0.045454545454545456	0.045454545454545456	1
P32103	0	Euplotes eurystomus	Other	135		False	1.2799999999999998	-1.104	0.6	0.3422222222222222	1.25	1.0472444444444446	0.31599999999999995	-0.7747777777777778	16.630000000000003	13.159933333333333	0.0	0.22727272727272727	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0.2727272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.22727272727272727	0.09090909090909091	0
P32120	0	Bos taurus	Metazoa	420		False	3.2	-0.24288888888888888	0.6	0.17555555555555558	1.17	0.9631333333333334	1.2020000000000002	-0.4962444444444444	20.022	15.044177777777776	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0.18181818181818182	0.045454545454545456	0
P32198	0	Rattus norvegicus	Metazoa	773		True	4.18	0.31444444444444447	0.6	0.15111111111111108	1.3599999999999999	0.997688888888889	1.634	-0.07066666666666667	22.312	14.913244444444445	0.045454545454545456	0.18181818181818182	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0
P32266	0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	881		True	2.9	0.2666666666666666	0.6	0.18888888888888888	1.2559999999999998	0.9654000000000003	1.214	-0.01804444444444443	20.01	14.705444444444442	0.0	0.13636363636363635	0.045454545454545456	0.22727272727272727	0.09090909090909091	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.13636363636363635	0
